"","x"
"1",5.62927482405939e-12
"2",0.0376161141852983
"3",0.00478662716903977
"4",0.343894485013368
"5",0.231291265393464
"6",0.423611537764276
"7",0.753269478986558
"8",0.569829641360376
"9",0.390131391429164
"10",0.30249735948495
"11",0.318508148814926
"12",0.433644388787113
"13",0.376245506545795
"14",0.0407107770862493
"15",0
"16",1.13374625243523e-08
"17",0.00275398118227488
"18",0.000163985415239654
"19",0.253072166538351
"20",0.358947541956682
"21",0.32691512740874
"22",0.618179112469655
"23",0.136901382123436
"24",0.565665971685515
"25",0.00384073833488852
"26",0.0131343002794453
"27",0.783459270553215
"28",0.436760363256278
"29",0.468763946336964
"30",0.442209259314786
"31",0.00136986426720087
"32",0.0450037274397834
"33",0.488470584497442
"34",0.0448642662921968
"35",0.000363170326708073
"36",0.273003497329329
"37",0.0543880840358253
"38",0.132653816603143
"39",0.0229972894643933
"40",0.0292862529735195
"41",0.0140813735308246
"42",0.000467053374829551
"43",1.49476804858217e-05
"44",0.68578922236333
"45",0.769627541223661
"46",0.00103023015219927
"47",0.700084388671254
"48",0.122112881245909
"49",0.0262566322598277
"50",0.170367639617241
"51",0.0292624312787608
"52",0.163992376356648
"53",0.00111331133865911
"54",0.00873827262500426
"55",0.670846101136099
"56",2.8865194665495e-05
"57",0.00732007431500614
"58",0.520931603661765
"59",0.218183802732197
"60",0.12138896215534
"61",1.18280333338827e-06
"62",8.10652626015429e-06
"63",5.15156832603392e-06
"64",0.00261837861212821
"65",0.179957105002338
"66",0.000251744230098105
"67",0.300516686818262
"68",0.00149377721684629
"69",0.763960764164693
"70",0.00329073724410622
"71",7.85336039998974e-06
"72",0.114736897901818
"73",0.27011381968547
"74",0.000380723435617014
"75",0.00729034252880734
"76",0.250381991195781
"77",0.0172450288929563
"78",0.308329030848573
"79",0.625304475018896
"80",0.193715612722062
"81",0.0471646226066416
"82",0.00479141948574513
"83",0.000147384785715188
"84",1.15300383241035e-07
"85",0.000239480905577016
"86",0.0550318944517311
"87",0.416982922854844
"88",0.870366749730908
"89",0.429812996873515
"90",0.0106848617817423
"91",0.0874806422137137
"92",0.356570051753848
"93",0.256378052806744
"94",0.0349613822594071
"95",0.0796573570332682
"96",1.81153199609874e-05
"97",0.00583472412456298
"98",0.189903615836754
"99",0.0176004635525773
"100",0.776292060252222
"101",0.00449471794566181
"102",0.183463146885438
"103",0.218371101577589
"104",0.692205445952467
"105",0.00181006133921813
"106",0.00453004988184591
"107",0.0429201336277979
"108",0.0599216859382022
"109",0.0084142275346456
"110",0.104434866653167
"111",0.00148233855261037
"112",1.01951780351328e-12
"113",0.0544918223769301
"114",0.0293659471389701
"115",0.779894443828149
"116",0.408682834106406
"117",0.00521138325531767
"118",0.240146332762609
"119",0.236180500356596
"120",0.347869663104674
"121",0.250563323450036
"122",0.263256719510683
"123",0.0261181735150784
"124",0.0488052206908689
"125",0.0350559250740742
"126",0.0340015717393091
"127",0.00704796995655232
"128",0.011033549762278
"129",0.272219238083857
"130",0.0143366403742642
"131",0.127051505580991
"132",0.981335534113971
"133",0.0189410376099121
"134",0.847319383170919
"135",9.34105649473826e-05
"136",0.00075787868947208
"137",0.149456635989433
"138",0.0087666351143868
"139",0.604274831126437
"140",0.28400588378734
"141",0.752854649272459
"142",5.30214708790444e-05
"143",0.00307454037406441
"144",0.0488558958901412
"145",0.00237917809001165
"146",0.000186909356778675
"147",0.0874228804111251
"148",0.700568943851217
"149",0.773409566316507
"150",0.0720346071270193
"151",0.00278241137015089
"152",0.601674112299762
"153",0.241180426671466
"154",0.00591822405480213
"155",0.000630614591699885
"156",0.00243754788521833
"157",0.0940787726821662
"158",0.129635687884899
"159",0.0686916481580629
"160",0.190814052122364
"161",0.528235984832957
"162",0.14093125854909
"163",0.204931484874076
"164",0.000384930771463177
"165",0.0237479281501043
"166",0.548171879293994
"167",0.0451169095091268
"168",0.163750708552549
"169",0.465591685700165
"170",0.134299690618849
"171",0.160237119528199
"172",0.312827973621549
"173",0.0292078511237575
"174",0.61531569664741
"175",0.122742428837937
"176",0.704542307461928
"177",0.00839488808685096
"178",0.0896371594767388
"179",0.807707348691614
"180",0.345358384204696
"181",0.184212051605919
"182",0.0369793636502526
"183",0.535769339216413
"184",0.637667196886599
"185",0.777535389230853
"186",0.381469015858617
"187",0.0484601844347461
"188",0.517824119093436
"189",0.32642013369146
"190",0.0018374306087251
"191",0.54597188638411
"192",0.301651055508849
"193",0.0390032924074347
"194",0
"195",0
"196",0.0357078332090308
"197",0.559191452673424
"198",0.421335301835086
"199",0.0533385207600716
"200",0.0166309162077007
"201",0.249436467612638
"202",0.887366639367975
"203",0.0131811550434864
"204",0.543554793981659
"205",0.0213786412999272
"206",0.0356219021478749
"207",0.688877402809903
"208",0.699325675000955
"209",0.000143898151968802
"210",0.0330737576623263
"211",0.511667887104305
"212",0.157536850296809
"213",0.198161744130461
"214",0.00279091491030803
"215",0.785461145384319
"216",0.0228334454622842
"217",0.0930500222212812
"218",0.240581780411678
"219",0.0103860264084549
"220",0.209825182905955
"221",0.514418829797696
"222",0.0198790680123433
"223",0.022388753729752
"224",0.154765830841851
"225",0.000590824685327673
"226",0.374095347513226
"227",0.622229972942877
"228",0.565157360341806
"229",0.59319144955639
"230",0.107210298512492
"231",0.0733546054454834
"232",0.528458510296313
"233",0.598701369750392
"234",0.813893604826417
"235",0.20465013258559
"236",0.421796766768789
"237",0.726529468380083
"238",0.195654340667452
"239",0.0661198563091872
"240",0.00461421644263449
"241",0.658402815431282
"242",0.0410969785244609
"243",0.014002854756695
"244",0.188875517619497
"245",0.520082581892407
"246",0.289796781549598
"247",0.474602993263442
"248",0.187718291168699
"249",0.940299008066356
"250",0.0305761889355806
"251",0.800205724807448
"252",0.663611643392352
"253",0.0591311098721539
"254",0.148665543408524
"255",0.542493590164213
"256",0.030138490041433
"257",0.585629574753132
"258",0.551740707051326
"259",0.223894343826481
"260",0.0539018576931798
"261",0.152930214551694
"262",0.0281084911057398
"263",0.194519956071809
"264",0.19212934689163
"265",0.0881497112883286
"266",0.139102460773168
"267",0.000133539523670789
"268",0.2771636443403
"269",0.777596982159503
"270",0.882958429520628
"271",0.472381357973276
"272",0.193904701712742
"273",0.0119628251820466
"274",0.674906288013825
"275",0.00632763654909885
"276",0.171485916986138
"277",0.238626358789935
"278",0.00176777089864733
"279",0.0212890560533104
"280",0.0407760614154479
"281",0.136756352059842
"282",0.898646148699587
"283",0.979867239523105
"284",0.00411716354355085
"285",0.600664115717913
"286",4.75034205811298e-05
"287",0.418259204905063
"288",0.487712132345408
"289",0.0355469077684817
"290",0.239362799805311
"291",0.497843765151138
"292",0.0929091851833065
"293",0.137712810859844
"294",0.152254618151701
"295",0.135004020619197
"296",0.780205843006918
"297",0.0311997302246918
"298",0.00205359588868637
"299",0.485561353032412
"300",0.441549702951134
"301",0.042575652072392
"302",0.0027567197274776
"303",0.0242106963196036
"304",0.314803787658833
"305",0.00899186002098373
"306",0.0530241349342239
"307",0.14532419119006
"308",0.133555346626197
"309",0.000336643006776161
"310",0.351569259256321
"311",0.0774414779173982
"312",0.00855232058428834
"313",0.493022419400145
"314",0.262476773385129
"315",0.0804468331279735
"316",0.141392776807908
"317",0.255549402481552
"318",0.00132409888052754
"319",0.406969983430024
