"","x"
"1",0.378155373073807
"2",2.42361686275672e-13
"3",0.000533884283335784
"4",0.407860302721832
"5",0.000962481049776698
"6",0
"7",0
"8",1.2744558741673e-09
"9",1.40610131316166e-08
"10",4.42969927594294e-06
"11",7.84157405675501e-10
"12",2.46527132041763e-09
"13",3.13191140369762e-05
"14",0
"15",0.101408329882323
"16",3.17485652854277e-05
"17",4.99478236548612e-11
"18",1.70823963226985e-05
"19",0.00163912489254414
"20",9.70551093937289e-08
"21",4.44463643667348e-09
"22",6.01380736597878e-06
"23",6.23305980348432e-05
"24",3.2128946698684e-06
"25",6.15500983514039e-11
"26",0.0580678372158777
"27",0.000984592013969499
"28",0.00505604983913877
"29",1.79174569481244e-06
"30",2.06983097328362e-10
"31",0.000387476255822361
"32",3.98080653696287e-06
"33",9.77846335074029e-05
"34",2.16640089164555e-05
"35",0.000119560234266514
"36",0.00839457975423086
"37",0.0325649797813741
"38",0.0533693700872636
"39",3.07204979232978e-07
"40",0.179700921904329
"41",0.00205204663516523
"42",0.474901506384758
"43",0.331148290101789
"44",0.181666666094966
"45",0.0478895378894303
"46",5.16253706450698e-14
"47",1.13535847390267e-11
"48",0.00513509584848193
"49",0.00882894498402031
"50",0.353180562758055
"51",0.309312369147647
"52",0.909360189844371
"53",0.00812212133807633
"54",0.177719510075204
"55",0.0920663621992764
"56",0
"57",0.000218622784173395
"58",3.44721187398589e-05
"59",0.553459346801888
"60",0.466963972828951
"61",0.238069189663724
"62",0.00659643609723526
"63",0.0992398070820825
"64",0.0460591534996065
"65",0.0128570640107145
"66",0.348036346717961
"67",0.00767153107376994
"68",0.768428053821088
"69",0.147326653576025
"70",0.0231655058650857
"71",0.00359906428349543
"72",0.0119241281748868
"73",1.25823521635038e-06
"74",0.0429049649126076
"75",0.134765077904026
"76",5.51825279426765e-06
"77",1.11022302462516e-16
"78",0
"79",2.19596563155733e-11
"80",0.239741500117875
"81",0.892494376769427
"82",0.326373064158442
"83",0.276456362417678
"84",0.855256968783133
"85",0
"86",0.153802392478345
"87",0.128290460146062
"88",9.8678650761741e-07
"89",0.230984725633012
"90",0.207330104983867
"91",0.384837272763798
"92",0.265511693117375
"93",0.913790345020622
"94",0.27491987097857
"95",0.000485548047424955
"96",0.0270963863620657
"97",0.459689219623975
"98",0.0771648222976539
"99",0.0922648959008415
"100",0.580826750226163
"101",0.0269099438714132
"102",0.555164298660321
"103",0.020187390990151
"104",0.901804768160676
"105",0.205019050393073
"106",0.419636756285381
"107",0.367281469844611
"108",0.0147005832211151
"109",0.00052015522496851
"110",0.00125240713820629
"111",0
"112",0.151620598913066
"113",0.0979264267267768
"114",0.243784990572405
"115",0.0599341329270218
"116",0.0964275981941266
"117",0.0831110976684288
"118",9.69158087116284e-12
"119",0
"120",0
"121",3.75446911338173e-08
"122",0.88810900260124
"123",0
"124",0.0495725778859808
"125",0.197982763033227
"126",0.00176441372658431
"127",0.477976189532328
"128",0.0520985902920457
"129",0.352975254874994
"130",0.837290144494987
"131",0.153117425262471
"132",0.471138714525629
"133",0.659534393617723
"134",0.365246989789232
"135",0.746995690370383
"136",0.14477930226529
"137",0.00505634731248494
"138",0.000727510028390999
"139",0.49684335352366
"140",0.212945396407546
"141",0.0711456189399468
"142",0.0140635306587428
"143",0
"144",0.0200679460399056
"145",0.122562675663624
"146",0.0736019349811243
"147",0.83172524738808
"148",5.89509926762766e-07
"149",0.00202195478912837
"150",0.123576701930032
"151",0.274914791997581
"152",0.100266815467103
"153",0.0028153105416554
"154",0.565424812514931
"155",0.571950573415584
"156",0.285494570769608
"157",0.0101434820730784
"158",0.509780373296893
"159",0.26581810699125
"160",0.104446092172835
"161",0.0651983333678439
"162",2.85812665345997e-05
"163",4.39836833621143e-09
"164",5.31630295341756e-12
"165",0.770752078631755
"166",0.131242089590069
"167",0
"168",0
"169",0.00578640632981287
"170",0
"171",0.00186565207111444
"172",9.2973384546724e-10
"173",0.00237265107384832
"174",0.861081134326109
"175",0.0470885570645004
"176",0.0475135458042034
"177",0.226136722047259
"178",0.173735118281894
"179",0.00249057730367996
"180",0.430983491441937
"181",0.134913889749472
"182",0.00260929255924103
"183",0.0360940873893308
"184",0.00186318395904961
"185",0.446220440187229
"186",0.2866911090008
"187",0.0390315698596658
"188",0.0333897663289223
"189",0.519666806747078
"190",0.486288447907208
"191",0.00443186601985057
"192",0.00857733167148189
"193",0.768776824480235
"194",0.544331531735223
"195",0.408699151345382
"196",0.0178822276431294
"197",0.773704371109925
"198",0.00988190291454505
