"Participante","Canal","EpocaMOR","NumEpoca","Delta","Theta","Alfa","Beta","Gamma","Varianza","Ratio"
7,1,0,0,0.253213696326162,0.410670514690368,0.250170297185176,0.064029295660368,0.0219161961379261,2.83482602295638,2.11293784630359
7,1,0,0,0.179085765968442,0.314785332782241,0.279953955362773,0.186695713055093,0.0394792328314513,2.83598836143695,1.05833376122415
7,1,0,0,0.154070376525824,0.28259694253743,0.267691818643581,0.252584197997731,0.0430566642954337,0.471201735092864,0.839299343225924
7,1,0,0,0.0968226453411577,0.184715017411762,0.195371862239738,0.405053823950054,0.118036651057288,0.473579688645528,0.468896766458333
7,1,0,0,0.101240448865583,0.19046512462053,0.197199822165188,0.380899020883834,0.130195583464865,0.712573227868402,0.504594632896327
7,1,0,0,0.11166911692723,0.212828886956753,0.22805413015432,0.352857508211854,0.0945903577498433,0.939327307856794,0.558601312923666
7,1,0,0,0.12106346617745,0.228879438875525,0.238697517250109,0.339990338312577,0.071369239384339,0.313448038856305,0.604717900486625
7,1,0,0,0.142339721362372,0.2581054668447,0.243797813351116,0.283240414236397,0.0725165842054159,0.322605655852884,0.759802927465217
7,1,0,0,0.134616643240258,0.243322561480726,0.237129679396492,0.304554891148414,0.08037622473411,0.376909480388563,0.697710854752238
7,1,0,0,0.119549775821497,0.221013660703253,0.223489506955066,0.334292332628247,0.101654723891937,0.230621935712977,0.610567451925587
7,1,0,0,0.0925780255208921,0.178221651007602,0.192140830214512,0.379475803816441,0.157583689440553,0.12847414734543,0.473743520406075
7,1,0,0,0.125179288818095,0.232141776278686,0.229695429216373,0.324487130205895,0.0884963754809515,0.242578201368524,0.644771400726299
7,1,0,0,0.153981310130579,0.279290465240029,0.263769459722308,0.256657927982787,0.0463008369242978,0.713171432062561,0.832530696128784
7,1,0,0,0.156275214944476,0.288338053966511,0.271398978617521,0.243254870038863,0.0407328824326283,1.00103601539589,0.863907401201307
7,1,0,0,0.151838596971227,0.27272267128998,0.253136517444574,0.247944354112381,0.0743578601818383,0.817195814623045,0.847290911229586
7,1,0,0,0.150337242283096,0.265547378380764,0.244465413719518,0.238089796233342,0.101560169383279,0.280558062988759,0.86183842197971
7,1,0,0,0.133161772560518,0.243071231845305,0.234971381923147,0.26919842148186,0.119597192189171,0.234956011730205,0.746242638620682
7,1,0,0,0.0737822086433613,0.141753626137266,0.155741615813444,0.363954195822415,0.264768353583513,0.205190071710044,0.414734600423621
7,1,0,0,0.0862627388555267,0.163355346079541,0.176183970209932,0.371396930067714,0.202801014787286,0.200198548616202,0.455856084111957
