"Participante","Canal","EpocaMOR","NumEpoca","Delta","Theta","Alfa","Beta","Gamma","Varianza","Ratio"
6,1,0,0,0.344500379649548,0.500171190510651,0.140557629884594,0.0107074439391024,0.00406335601610462,1261.38324256934,5.58404890705099
6,1,0,0,0.380716699736996,0.519624128585153,0.0808332836575335,0.0131428772988385,0.00568301072147936,2926.39288718842,9.58052360470575
6,1,0,0,0.358116631271347,0.502904894835869,0.108735121191113,0.0187142020858929,0.0115291506157786,1211.92384897361,6.75579519740424
6,1,0,0,0.257529719584717,0.418521742755987,0.250911051920306,0.0491194829983766,0.0239180027406137,226.145923715481,2.25327552918551
6,1,0,0,0.357077700189517,0.499387210060888,0.112179753071632,0.0176912032654513,0.0136641334125129,358.677029531708,6.59473784136486
6,1,0,0,0.375871920814707,0.506770430090984,0.0916983403007891,0.0163766655793012,0.00928264321421914,422.815657523445,8.16694242778933
6,1,0,0,0.394889146449701,0.530720401997942,0.0590652467733448,0.0108160608271888,0.00450914395182289,2201.59592527149,13.2454526142922
6,1,0,0,0.442107300428984,0.521005924689927,0.0247652339988872,0.00801382124772661,0.00410771963447558,3465.06982755987,29.3819702207068
6,1,0,0,0.194269941377821,0.335005379674375,0.265673063479343,0.138100783097908,0.0669508323705525,170.887022811278,1.31082120731397
6,1,0,0,0.117322130515406,0.216137148095758,0.209689015100126,0.320143669415855,0.136708036872855,324.224691471163,0.629367134864073
6,1,0,0,0.137902624497128,0.243804003145451,0.229448859477649,0.277264015068924,0.111580497810849,249.292121202575,0.753299643282492
6,1,0,0,0.261871460218301,0.425772721317928,0.233064342783192,0.0506357108924163,0.0286557647881624,168.251636033342,2.42384226801206
6,1,0,0,0.172779532809373,0.305917355755556,0.266080283239227,0.19475589818295,0.0604669300128942,62.8464427159702,1.03875717199034
6,1,0,0,0.277047975383905,0.432137333032729,0.206247796591925,0.0419519151468565,0.0426149798445854,57.8196682455859,2.85731721220941
6,1,0,0,0.192209734218398,0.327048826812857,0.276653308060756,0.157693464308285,0.0463946665997052,205.004408602151,1.19549308079138
6,1,0,0,0.372838308092689,0.513367573410184,0.0976189076709419,0.0140124269869587,0.00216278383922592,1517.05389463244,7.93868392077093
6,1,0,0,0.353993491076968,0.496708701972418,0.130928754179066,0.0163386726378177,0.00203038013373046,2064.88486543866,5.776580819241
6,1,0,0,0.290426798164971,0.447899940938971,0.231081485882595,0.0279646502040616,0.00262712480940088,3039.96538336044,2.85017468416111
6,1,0,0,0.322875316996668,0.461732311585535,0.195432902221271,0.0185331954807381,0.00142627371578746,4419.95122150499,3.66697171658908
