"Participante","Canal","EpocaMOR","NumEpoca","Delta","Theta","Alfa","Beta","Gamma","Varianza","Ratio"
9,1,0,0,0.26478376202611,0.435366007009704,0.207604017616861,0.0645811665444692,0.0276650468028554,24.1992752627077,2.57232872976958
9,1,0,0,0.273950445315751,0.431589412856408,0.213238054245883,0.0466496588718738,0.0345724287100854,1.88105434384164,2.71478728143056
9,1,0,0,0.095903995831326,0.182898972416067,0.196753462637567,0.380243235250168,0.144200333864872,1.61858709639235,0.483196817708025
9,1,0,0,0.0768755661127393,0.149280859231297,0.167040618511929,0.390625617776151,0.216177338367883,1.64996470819587,0.40554082465055
9,1,0,0,0.136908144329452,0.245426043641242,0.237723587385181,0.292122310552632,0.0878199140914931,0.966559101600684,0.721595070300172
9,1,0,0,0.129012409439176,0.238093533712384,0.234145134726995,0.30638434588966,0.0923645762317847,1.25910716604044,0.679159891025283
9,1,0,0,0.149836688843448,0.264373401660207,0.244421911119734,0.256881754917796,0.0844862434588143,3.23670561461388,0.826265831602047
9,1,0,0,0.12091345959006,0.225798129711464,0.227448048698023,0.330415942621358,0.0954244193790959,1.02080972591337,0.621498420218037
9,1,0,0,0.148260180636202,0.265367147274762,0.253828495627366,0.265886948500191,0.0666572279614801,0.492093375794233,0.795872688765901
9,1,0,0,0.109082138060569,0.207968044617758,0.214858206270259,0.36827137443913,0.0998202366122841,1.55939393939394,0.543704509540795
9,1,0,0,0.152342622771302,0.272388276215585,0.250725603701081,0.258919995893122,0.065623501418911,1.18565194854289,0.833384805686681
9,1,0,0,0.119619484275977,0.216254605564013,0.213175217461114,0.321414731411798,0.129535961287099,0.516318998961388,0.628283585481022
9,1,0,0,0.0904993627860469,0.171866145772927,0.186141643457826,0.377170535663679,0.174322312319521,0.27123212021933,0.465755079125285
9,1,0,0,0.0744898934269726,0.144956585582298,0.164633621531397,0.400167989941053,0.21575190951828,0.786492384148949,0.388537274950702
9,1,0,0,0.111405532161474,0.204818392394009,0.205304233928841,0.337593840174523,0.140878001341153,0.619644494974951,0.582473837428416
9,1,0,0,0.0698869643922246,0.137541138607309,0.159347692436585,0.389770263202419,0.243453941361462,0.338762791727761,0.377747806039508
9,1,0,0,0.129090451513095,0.233153595697982,0.230923201891873,0.314748449034737,0.0920843018623125,1.4898038856305,0.663849856586735
9,1,0,0,0.212486963527096,0.36521764325631,0.276334799190873,0.105570646303394,0.040389947722327,0.96657516762891,1.51269015301872
9,1,0,0,0.111270566282826,0.205602603582115,0.212756586232509,0.34558393146936,0.12478631243319,0.83226234115347,0.567526732914157
9,1,0,0,0.102805041620255,0.193049953647719,0.206803154850932,0.363439974732164,0.133901875148929,0.280096367531158,0.518822551153353
9,1,0,0,0.0932310470355306,0.182027069924433,0.19730014259283,0.390141022763522,0.137300717683685,0.292729706973974,0.468571379046933
9,1,0,0,0.102795910760233,0.197717285012705,0.207545993126031,0.366495350713657,0.125445460387374,0.240865064455034,0.523504446148154
9,1,0,0,0.102476006298855,0.190731102168964,0.202237350148592,0.35566460390243,0.148890937481159,0.358371059384164,0.525553112583299
9,1,0,0,0.101521439042927,0.188848837061264,0.199841240684378,0.369308740016518,0.140479743194913,0.352850951551808,0.510182352543712
9,1,0,0,0.133906219229706,0.242743355271093,0.236024328520823,0.289258267380277,0.098067829598101,0.248163251084433,0.717041793198331
9,1,0,0,0.148207284571463,0.258524072952177,0.238075657551072,0.260382629070768,0.0948103558545189,0.386325137081501,0.815978725682637
9,1,0,0,0.113773620342338,0.206921134150703,0.201309303764657,0.331816659378164,0.146179282364138,0.241086179970064,0.601536553580169
9,1,0,0,0.142391400256094,0.258349117308531,0.244731777583728,0.275885964894597,0.0786417399570497,0.713106327895894,0.769740415793281
9,1,0,0,0.215508270918192,0.367689318279467,0.282084434767641,0.104193865775897,0.0305241102588026,2.61930900804924,1.50978604901449
9,1,0,0,0.380999447257149,0.48680467668943,0.101013631494958,0.0156375311637752,0.0155447133946877,2.96516044072275,7.43930968339656
9,1,0,0,0.297902553654581,0.450526948102437,0.17417710828896,0.0541827704866622,0.02321061946736,52.364541015625,3.27741241486819
9,1,0,0,0.297902553654581,0.450526948102437,0.17417710828896,0.0541827704866622,0.02321061946736,52.9212938259867,3.27741241486819
9,1,0,0,0.30160237177122,0.456122293775626,0.176340311030412,0.0470691634689312,0.0188658599538109,8.93618423715481,3.39164069583394
9,1,0,0,0.218846102138374,0.370221802251475,0.284249577995704,0.102394773455261,0.024287744159187,2.03288795210166,1.52353940301791
9,1,0,0,0.140708230796233,0.252623355723983,0.241462968074063,0.275286000064148,0.0899194453415736,0.527913573741447,0.761165693155316
9,1,0,0,0.163739101954263,0.299995309935699,0.278648522303852,0.214051457274171,0.0435656085320148,2.52746880345797,0.941210536048999
9,1,0,0,0.302459848779561,0.45741908191959,0.176841659085019,0.0443009721082567,0.0189784381075732,12.786623432536,3.43614854629738
9,1,0,0,0.293934433912324,0.460132086241002,0.179596459973212,0.0399391893898392,0.0263978304836233,1.2785017927511,3.43482492406647
9,1,0,0,0.240862798812359,0.388379156904032,0.247505322974273,0.0628545561664884,0.0603981651428475,0.582159663673021,2.02745908220631
9,1,0,0,0.217572136463949,0.359594227924465,0.275437980938727,0.0958279297744749,0.0515677248983841,0.681052806925098,1.55459024848168
9,1,0,0,0.312780555333575,0.479527890709806,0.16002336143167,0.0276434362579366,0.0200247562670119,10.6126509710258,4.22188930486163
9,1,0,0,0.401204560874503,0.5168763347139,0.063083744614927,0.0110614513230573,0.00777390847361281,3.83782883331806,12.3822033777656
9,1,0,0,0.251689505641985,0.405082330569278,0.256432338486957,0.0580322698824442,0.0287635554193356,0.976197525277981,2.08853975529022
9,1,0,0,0.0822446727770357,0.159786869950852,0.172888593959738,0.37704280010719,0.208037063205184,0.148973607038123,0.440112249162542
9,1,0,0,0.0917426323483794,0.174584757580049,0.190104270831495,0.380995007957327,0.16257333128275,0.203367460517473,0.466341667412454
9,1,0,0,0.157391460919497,0.266913343430228,0.236315058502699,0.251614390944411,0.0877657462031647,0.638349485276149,0.869602777267328
9,1,0,0,0.26143212531514,0.410650185798587,0.238245344142379,0.050401810621323,0.0392705341225711,3.73624599065249,2.32838709830318
9,1,0,0,0.308176874714012,0.487110628890562,0.155503973825009,0.0342469534135874,0.0149615691568292,2.69600623167155,4.19121800972578
9,1,0,0,0.136896462748123,0.24769276206658,0.238474359669732,0.285324245823413,0.0916121696921519,0.766492813721896,0.734231097184043
9,1,0,0,0.134465049568642,0.240696701759438,0.229665130056612,0.297192849706884,0.0979802689084245,3.21181580484787,0.712073776497584
9,1,0,0,0.364399787444806,0.55109270502274,0.0394710027829694,0.0243193798071869,0.0207171249422979,15.595345147544,14.3515755086382
9,1,0,0,0.358687379612252,0.542453659685448,0.0707901952404728,0.0168902080275396,0.0111785574342869,6.18587227173448,10.2775649485004
9,1,0,0,0.294025510797909,0.456953597990869,0.196917097130145,0.0344958880689643,0.0176079060121129,3.02695896719208,3.24519001447835
