"Participante","Canal","EpocaMOR","NumEpoca","Delta","Theta","Alfa","Beta","Gamma","Varianza","Ratio"
2,1,0,0,0.10272555570909,0.195134728736574,0.209522514245164,0.382492511547289,0.110124689761883,0.255243119195992,0.503129602237643
2,1,0,0,0.165231585496855,0.292721126844197,0.264917483564779,0.22718307299406,0.0499467311001091,0.659359573558162,0.930607995128931
2,1,0,0,0.176812341107207,0.311558863207202,0.275044016299856,0.196698872954308,0.0398859064314276,1.1700843776729,1.03524868193887
2,1,0,0,0.199109891999437,0.332761791868992,0.280838878240361,0.15407036653535,0.0332190713558608,1.15566455889541,1.22294867321738
2,1,0,0,0.135741255847671,0.247008359372875,0.240994237154647,0.304641735879599,0.0716144117452067,1.05436941555169,0.701474305464321
2,1,0,0,0.233111050240516,0.376742804426656,0.272196842891701,0.0870239935908071,0.0309253088503193,1.16309673410007,1.69771291843442
2,1,0,0,0.257473096148964,0.411086863190551,0.233905429688815,0.0527962604070673,0.0447383505646034,0.675676586937928,2.33190100524321
2,1,0,0,0.116639500496919,0.220434601498766,0.225986819828661,0.349490651622842,0.0874484265528135,1.08223590809812,0.585729448531663
2,1,0,0,0.128767711669799,0.238111290969272,0.236091443822398,0.321679397600629,0.0753501559379021,1.74952189485582,0.657759379646059
2,1,0,0,0.215105311384521,0.361605451189434,0.285416320785315,0.103610675026911,0.0342622416138189,1.77170575780486,1.48244406887464
2,1,0,0,0.221554289692059,0.363134747994531,0.273078475612077,0.105029440499537,0.0372030462017955,0.930713243829423,1.54635492348167
2,1,0,0,0.0975376449522158,0.187183864556526,0.205046712219681,0.383029726938274,0.127202051333303,0.766765907563539,0.484157314509018
2,1,0,0,0.0910440305706695,0.176673902142834,0.195892892146986,0.404999743207585,0.131389431931926,0.587750756048387,0.44553372260176
2,1,0,0,0.216700874940794,0.366566220339913,0.281511167538139,0.1007553167232,0.0344664204579547,0.921981219070748,1.52581280152709
2,1,0,0,0.190967110637097,0.339766257220701,0.291073798505529,0.140308869784896,0.0378839638517768,6.49301356877749,1.23030758273414
2,1,0,0,0.19176099435772,0.341178725051023,0.292283843258065,0.138435760918809,0.0363406764143819,20.9048783831256,1.23732403689221
2,1,0,0,0.187301466311582,0.333244389404679,0.285486590246272,0.156810778949546,0.037156775087921,20.7862880983474,1.17691375072548
2,1,0,0,0.187756787320512,0.334054490759421,0.286180594649263,0.155166682246149,0.036841445024654,10.1881054401118,1.18231448430028
2,1,0,0,0.180784827504071,0.321650068425008,0.275553870392772,0.186147226272553,0.035864007405595,13.2595060102028,1.08822547652141
2,1,0,0,0.180784827504071,0.321650068425008,0.275553870392772,0.186147226272553,0.035864007405595,28.4883727299456,1.08822547652141
2,1,0,0,0.187232331507082,0.333121385638794,0.285381214351504,0.157122008344071,0.03714306015855,6.05896138807429,1.17593203949129
2,1,0,0,0.200823666130965,0.357302915538812,0.306097249602471,0.095936866122684,0.0398393026050678,5.9630113540903,1.38825676687431
2,1,0,0,0.180784827504071,0.321650068425008,0.275553870392772,0.186147226272553,0.035864007405595,30.728424822825,1.08822547652141
2,1,0,0,0.180784827504071,0.321650068425008,0.275553870392772,0.186147226272553,0.035864007405595,12.6102649987781,1.08822547652141
2,1,0,0,0.208401316425688,0.37078497467756,0.317647172768156,0.0649200829922185,0.0382464531363782,9.57146562652737,1.51394632546918
2,1,0,0,0.213125221132774,0.379189685920451,0.32484739107948,0.0540825717317957,0.0287551301354998,2.70659288512647,1.56312502357652
2,1,0,0,0.100719865736958,0.191598614072708,0.206356640357863,0.383445037932682,0.117879841899789,0.431404531708211,0.49562164803754
2,1,0,0,0.133183890903245,0.244689553156273,0.236643001079788,0.301888162159845,0.0835953927008497,0.461119018435362,0.70167423884321
2,1,0,0,0.156637060583317,0.273335620539202,0.247720060453788,0.251678659543106,0.0706285988805865,0.3613907853739,0.860980743252992
2,1,0,0,0.108985078181553,0.205416706279192,0.21287535781355,0.35945831683999,0.113264540885715,0.217600042766373,0.54933301740644
2,1,0,0,0.165011748911476,0.284720956458665,0.251688452376026,0.236153324374086,0.0624255178797479,0.400672615774682,0.921882312675547
2,1,0,0,0.150524309054652,0.271221830829117,0.249655206752815,0.264008058816771,0.0645905945466451,0.378876122617302,0.82105567626314
2,1,0,0,0.118951544152083,0.221830638496736,0.224433925375962,0.333753838803239,0.101030053171981,0.476385477761486,0.610515322115541
2,1,0,0,0.156233533057808,0.281526793872462,0.254539072168972,0.244884876061149,0.0628157248396091,0.473172644412879,0.876530507761236
2,1,0,0,0.156326336225504,0.276651572186963,0.256432793089453,0.248524613891163,0.0620646846069176,0.436173087350318,0.857454316793668
2,1,0,0,0.0862930513552943,0.166274333532011,0.182878647681005,0.404294024116993,0.160259943314696,1.10183879177358,0.430141586995035
2,1,0,0,0.162554209792214,0.281745968722529,0.259063012777962,0.230336726824371,0.0663000818829236,0.432578268190982,0.907847190265699
2,1,0,0,0.14320617066583,0.257828081654731,0.243640478126814,0.281593297843286,0.0737319717093388,0.361489148032747,0.763534773786884
2,1,0,0,0.112424704359442,0.210037333758166,0.217673459746207,0.351728301198699,0.108136200937486,0.229418644611437,0.566317247741719
