"Participante","Canal","EpocaMOR","NumEpoca","Delta","Theta","Alfa","Beta","Gamma","Varianza","Ratio"
4,1,0,0,0.144562436232288,0.264901730035899,0.254104640569033,0.290331977525962,0.0460992156368175,0.240294486215539,0.752087851292808
4,1,0,0,0.134237485432551,0.247895799880419,0.245540192234279,0.314204313951077,0.0581222085016736,0.2216585839599,0.682692337468746
4,1,0,0,0.161919479448225,0.294518040414028,0.27125971044722,0.226016878443341,0.046285891247187,0.243408521303258,0.917874539158537
4,1,0,0,0.16172243199475,0.288942621871594,0.26154069975247,0.248538847642295,0.0392553987388903,0.264008458646617,0.88351916121342
4,1,0,0,0.1450760950886,0.263307388955232,0.252150179445786,0.292549604105568,0.0469167324048152,0.370112218045113,0.749740492609044
4,1,0,0,0.131754924628764,0.247738540706958,0.246885043385348,0.312006546009373,0.061614945269557,0.299368170426065,0.679010871762648
4,1,0,0,0.141992720988014,0.260138506603514,0.255440077270294,0.289562405799236,0.0528662893389413,0.212050062656642,0.73785210174946
4,1,0,0,0.137289879959717,0.254334738841077,0.250667641974031,0.302033102106629,0.0556746371185452,0.168198245614035,0.7085653909372
4,1,0,0,0.111043805459564,0.208512315773384,0.217229812365897,0.368950552364434,0.094263514036722,0.246854072681704,0.545149821556985
4,1,0,0,0.152852269057838,0.277170969562742,0.258869383788796,0.267299189594708,0.0438081879959161,0.424436090225564,0.817272753207842
4,1,0,0,0.175097017584739,0.306235075592058,0.275895441415718,0.212428890416963,0.0303435749905224,0.334360902255639,0.985681158606938
4,1,0,0,0.12784758981358,0.235537626699152,0.237523248784479,0.334558918204349,0.0645326164984406,0.384275125313283,0.635197594823522
4,1,0,0,0.11769731891978,0.218257991649084,0.223628428663461,0.355386755834961,0.0850295049327143,0.219067606516291,0.580218480556584
4,1,0,0,0.112957165093205,0.213840065755185,0.222597872637292,0.373271874566783,0.0773330219475357,0.234507268170426,0.548437359644083
4,1,0,0,0.156637898939605,0.288124003751329,0.268969992649592,0.25532136955712,0.0309467351023534,0.356953320802005,0.848310566893487
4,1,0,0,0.143173062617284,0.261613414034322,0.251722594524635,0.313676565261582,0.0298143635621768,0.356724248120301,0.715930453106192
4,1,0,0,0.172931626960769,0.309967770037787,0.280828629083089,0.219097709825789,0.0171742640925656,0.980437030075188,0.965941098547668
4,1,0,0,0.231541091298746,0.38735897673955,0.27749742345576,0.0909974378809463,0.0126050706249969,2.20014279448622,1.67953513868077
4,1,0,0,0.241739192366089,0.397828143021589,0.268404077234377,0.0739631676148778,0.0180654197630678,1.57124586466165,1.86807396154174
4,1,0,0,0.167292568884953,0.296292291063913,0.273913542787963,0.221546168589859,0.0409554286733118,0.577232080200501,0.935666108268794
4,1,0,0,0.121137461658277,0.227749787014913,0.230421540826457,0.353417592341931,0.0672736181584219,0.577973934837093,0.597574278345891
4,1,0,0,0.130018942364763,0.246462072225335,0.247119053242263,0.329103792614308,0.0472961395533305,0.376388721804511,0.6533600972215
4,1,0,0,0.281964312220003,0.434138893447421,0.208710933695777,0.0586563277506448,0.0165295328861536,8.8978022556391,2.67835037765431
4,1,0,0,0.281964312220003,0.434138893447421,0.208710933695777,0.0586563277506448,0.0165295328861536,8.35476591478697,2.67835037765431
4,1,0,0,0.212533502662368,0.367141803285579,0.280795444019189,0.118309000598943,0.0212202494339203,2.32940946115288,1.4524401162773
4,1,0,0,0.158022998613206,0.28603190959288,0.265921100977908,0.247812823412553,0.0422111674034535,0.634564160401002,0.864367500614161
4,1,0,0,0.237812080842446,0.385094153588482,0.273963934323178,0.0820984067920981,0.0210314244537949,1.11298088972431,1.7494302612285
4,1,0,0,0.146767906997811,0.267925606191874,0.252415214523006,0.267822939368308,0.0650683329190015,4.08467568922306,0.797122452645642
4,1,0,0,0.19088735555352,0.326739299074744,0.279454130633157,0.167445744977829,0.0354734697607503,1.43288665413534,1.15826090557887
4,1,0,0,0.146016933290474,0.266185928687937,0.25132801205856,0.272158297884236,0.0643108280787928,0.852739598997494,0.787418608947871
4,1,0,0,0.0820594002536356,0.162040297492063,0.185761532346844,0.414131442706754,0.156007327200704,0.108364661654135,0.406905411292555
