"","x"
"1",2.70881421305935e-05
"2",0.153833813541231
"3",0.00467827892776507
"4",3.35438821513767e-05
"5",0.000217733409708099
"6",0.0018614282420798
"7",0.00198294001385002
"8",0
"9",0.317011681531679
"10",1.16771215966649e-05
"11",0.00472611736008344
"12",0.0108126114596027
"13",0.252727731656865
"14",0.000845975860512271
"15",0.0607181561200191
"16",0.0479961199988092
"17",0.287601918317272
"18",0.0424103252461059
"19",0.00708666069391062
"20",9.41338030436834e-05
"21",0.000372304724493011
"22",0
"23",0.00702156355541095
"24",0.000778367741829933
"25",0.00273363619842493
"26",0.000308017628268487
"27",0.217061306352474
"28",0.000414001045823231
"29",0.194435359693444
"30",1.48867204607939e-06
"31",0.014004773140767
"32",0.042083569546207
"33",0.000208096165258298
"34",0.00223049117752472
"35",0.00367870712696794
"36",0
"37",1.1066272427307e-06
"38",0.007765674511231
"39",0.106118080538064
"40",0.130565331404119
"41",0.787701882266725
"42",7.05769644038234e-06
"43",4.63315268016684e-05
"44",0
"45",0
"46",0.000250133132017605
"47",0.000464790082556288
"48",0.00209710771872118
"49",0.284225891886548
"50",5.59428830981812e-06
"51",0.42368334080349
"52",0.000531195685368968
"53",0.00110758180369153
"54",0.000523577895130356
"55",0.475229545718452
"56",0.000566194027231126
"57",0.0622736494520566
"58",0.0191381733770859
"59",0.0186566385124919
"60",0.878560009344504
"61",0.0293389683573682
"62",0.490207218559908
"63",0.0279085075509994
"64",0.025706457951174
"65",0
"66",0
"67",0.0317002673381764
"68",2.86756041997238e-05
"69",0.0460662249840575
"70",0.240715101786283
"71",0.000491591898563737
"72",0.0144273604453694
"73",0.0142393798453999
"74",8.5043083686287e-14
"75",5.67089492031769e-07
"76",0.107051154518985
"77",0.00324349909787292
"78",5.16974860376163e-06
"79",0.000415936164769759
"80",0
"81",0
"82",4.30318988731138e-06
"83",0.000229916481995551
"84",0.000118980030616389
"85",0.095665221835056
"86",0.380931024983779
"87",4.66404692645028e-13
"88",7.50390638515341e-09
"89",7.17892412183119e-12
"90",0.0245573018479748
"91",0.000974560017951376
"92",0.00159849423653557
"93",0.289078781758745
"94",1.56584745170107e-11
"95",0.011361518707696
"96",7.93000110022035e-11
"97",0.0117367236862566
"98",0.0052326002768196
"99",0.100757550951585
"100",0.896029774061387
"101",0
"102",1.48507817154808e-09
"103",0.0230766729944182
"104",0.0178891879465874
"105",0.00312226960537698
"106",3.00102154238147e-09
"107",0.00107561161045822
"108",0
"109",0
"110",0
"111",0
"112",0.0411282372376583
"113",0
"114",0
"115",3.94146447146859e-07
"116",0.000164886665981689
"117",4.37649410045537e-08
"118",0
"119",4.26206304970922e-06
"120",3.91292581891634e-07
"121",0.00567413371451098
"122",0.0294394133137038
"123",0.0271693152184086
"124",0.474887215069066
"125",0
"126",0
"127",0.157174703520901
"128",2.12781980923893e-09
"129",0.00215670529492373
"130",0.0894304381764565
"131",6.06145605031028e-06
"132",0.0749132744168481
"133",0.0174092717593521
"134",0.00734053865241735
"135",0
"136",0.0307013505468875
"137",0.0233419107092042
"138",0.0401554561941438
"139",0.00180245185540095
"140",0.0038303250495425
"141",6.66133814775094e-16
"142",0.00145290812538534
"143",0.246270968205134
"144",0.026769168808478
"145",0.037248646326857
"146",0.0485088216327224
"147",0.000491453367686856
"148",0.000751178080968362
"149",0.0307282560962674
"150",8.89381302194847e-05
"151",0.0571827343188571
"152",0.00965169993753112
"153",6.15998851927202e-09
"154",6.62739308956439e-05
"155",0.00218714554508259
"156",0.0149863303917731
"157",0
"158",0
"159",0.0125430100146584
"160",2.95586293574956e-05
"161",0.000235428772113466
"162",0.00905294399967804
"163",0.0117470686506634
"164",0.000482420937081174
"165",0.000119023873989876
"166",0.0510061698308719
"167",0.31695755135949
"168",0.101579941953137
"169",0.0647341856765783
"170",0.001156702230244
"171",0.918460633671599
"172",0.0795445146259306
"173",0.0748518912781267
"174",0.0478930005840899
"175",0.522842115759636
"176",0.00107396789641867
"177",0.526145925416338
"178",0.810569171899233
"179",0.00379219818323617
"180",1.75364222998464e-06
"181",0.00438107549919109
"182",0.000524048306779989
"183",0.963306418544454
"184",0.0177420978371602
"185",0.306823636938779
"186",0.0127176661538562
"187",0.423358785539675
"188",0.218445868387731
"189",0.587272226992406
"190",0.237646743245094
"191",0.575243902866002
"192",2.05059496987126e-05
"193",0.0560215754816484
"194",0.527064892273724
"195",0.0650172751866916
"196",0.423408410930685
"197",0.0417277273233901
"198",1.74533076879868e-09
"199",0.325528161087946
"200",0.00566069007912873
"201",0.000790200593806301
"202",0.00494141973421025
"203",0.554972937938027
"204",0.148002946441615
"205",0.1596805140911
"206",0.0878797927401183
"207",0.298726664685028
"208",0.0169727123029488
"209",2.43478570638445e-11
"210",0
"211",5.38001292404999e-08
"212",0.00597057928002753
"213",0.0540849311799585
"214",0
"215",0.0015972081566219
"216",0.00208207110586811
"217",0.00183580488494328
"218",0
"219",3.6892711108294e-13
"220",0.00934282969851241
"221",0
"222",0.140184609852328
"223",0.22718139638311
"224",0
"225",0
"226",7.84273781917477e-07
"227",0.0776467469012259
"228",0.114868722667005
"229",0
"230",1.20356752519868e-06
"231",8.44586389665558e-05
"232",0.162116928911599
"233",8.32667268468867e-15
"234",0
"235",0.587737526413773
"236",0.939155923775766
"237",3.03041702842677e-10
"238",0.00391389735622494
"239",0
"240",8.58611118409458e-05
"241",6.22029605157337e-07
"242",0.101428476552994
"243",0.154281254361251
