"","x"
"1",0
"2",0
"3",5.75854944531162e-05
"4",0.728355107383376
"5",0.0052848293321458
"6",0.00047516440774853
"7",0
"8",0.0747808733042195
"9",0.00587940808474707
"10",0.00270008735018368
"11",0.0100726249762684
"12",0.00417001745706269
"13",0.283397067828355
"14",0
"15",2.33146835171283e-15
"16",0
"17",0.000112730340494971
"18",1.77816111391893e-05
"19",0.000132094746126632
"20",0.00329692183311503
"21",0.0151727644169488
"22",1.35158243186329e-06
"23",1.37301281455393e-12
"24",0.306802459761265
"25",0.000724231110622475
"26",0.0701521099660201
"27",3.43380440621655e-05
"28",0.241012347507514
"29",0
"30",0.492015979923968
"31",3.82676323740228e-07
"32",0.0103167558995048
"33",0.354781019251958
"34",0.112648338132884
"35",6.64231471441123e-05
"36",0.103379063336666
"37",0.0580735832628383
"38",0.00956994260457134
"39",0.0015239076039566
"40",2.39996379658436e-07
"41",0.000826855317802466
"42",0.0344768698680581
"43",0
"44",0
"45",0.906229597630421
"46",0.00189870561262007
"47",0
"48",0
"49",1.0242344028466e-07
"50",1.05926301063874e-09
"51",2.45789818266173e-05
"52",0.0075429367659785
"53",0
"54",0.243789029455939
"55",7.69821808754845e-06
"56",0.110741115458069
"57",3.18214121719507e-10
"58",4.21605431566441e-07
"59",0.0178870535648706
"60",5.89267344197619e-06
"61",0.0094227117667679
"62",2.46025422256935e-13
"63",0
"64",1.91036997865268e-06
"65",0.168870383181483
"66",0
"67",2.38183028855588e-09
"68",0.143587026000687
"69",0.000129481602979986
"70",9.26988067380119e-05
"71",0.00497705971932616
"72",0.0694782965814369
"73",0.00106721179695879
"74",9.15006321471346e-05
"75",0.00326200092751283
"76",0.0127654297331666
"77",5.393292796807e-07
"78",0.0183417630090774
"79",0.136360854103733
"80",4.29428315462665e-07
"81",0
"82",0.000300471754409504
"83",0
"84",0
"85",0.000165527078747396
"86",1.13874237595013e-06
"87",0.000333104510915172
"88",0.0203856675779884
"89",0.00241223181619588
"90",0.00324258253200438
"91",0.00135973296752467
"92",6.27134175701372e-08
"93",9.25007848096016e-11
"94",0.303965986829764
"95",0.0155821793789203
"96",0.00900391073609719
"97",0.0365217652984418
"98",9.62985247099368e-12
"99",6.40646291572011e-09
