"","x"
"1",0.205576391847527
"2",0.0123542074987356
"3",0
"4",0.337017578335352
"5",0
"6",0.0102555399790619
"7",0.0171320761615225
"8",0.473056161253345
"9",0.0222398549873078
"10",0.341575749093057
"11",0.861463623236008
"12",0
"13",1.8892107584989e-06
"14",1.73472347597681e-12
"15",1.2575225931899e-05
"16",0.753693225283707
"17",0.0017108085092209
"18",0.0471244673850268
"19",0
"20",0.0822122349420994
"21",0.00148978015128787
"22",0.0295409987297921
"23",0.240413968177288
"24",0.0806909508688853
"25",0.103534744838677
"26",1.19477205906549e-10
"27",7.12376287363981e-05
"28",1.36753852307825e-05
"29",1.63014046705712e-12
"30",0
"31",0
"32",0
"33",0.000996614293809595
"34",0
"35",1.65645752669974e-09
"36",0
"37",0
"38",0
"39",0
"40",0
"41",0.100337508193717
"42",0.243906264419611
"43",0.00457014417036594
"44",0
"45",0
"46",0
"47",0.965251576822161
"48",0.72653186756613
"49",0.733936623480178
"50",0.234146172542916
"51",0.0372382097007582
"52",0
"53",0.108474447085548
"54",0.699220162481532
"55",0.340454851917075
"56",0.0185637119115812
"57",0
"58",0
"59",0.106534656462384
"60",0
"61",6.10622663543836e-15
"62",0.0354451996448315
"63",0.0688959621548535
"64",7.75069453062827e-09
"65",8.47243670443198e-07
"66",0.311724589039194
"67",0.512831170212817
"68",0.353721896132589
"69",0.34309009853372
"70",0.349999712660999
"71",0.0618574290947943
"72",0.175250422337509
"73",0.045591113774994
"74",0.366276865641355
"75",0.427616674278197
"76",0.358990811063822
"77",0.271569182080797
"78",0.0810094513505676
"79",0.336644005915572
"80",0.413611895763114
"81",0.000899871674413966
"82",0.285695845110716
"83",0.189333156940967
"84",5.80757664181419e-13
"85",0.862015516051551
"86",0.00954132641749805
"87",0.155823653583921
"88",2.54101134422591e-06
"89",0.124475605614996
"90",0.884503562360241
"91",2.01949842076887e-05
"92",0.132372607706246
"93",0.0266331220828891
"94",0.238075224839475
"95",4.26723195334766e-07
"96",0
"97",0.040212451633088
"98",9.21347540699946e-05
"99",0.149789974884907
"100",0.0800220153292396
"101",4.7276627057613e-12
"102",0.552390730740127
"103",0.449458931813331
"104",0.923328347460127
"105",0.294799073082247
"106",0.466553087367451
"107",0.869394683542999
"108",0.510646150998614
"109",0.218882484249997
"110",3.22097861271686e-07
"111",6.29812832997345e-08
"112",0.715955410555158
"113",0.0982463683381537
"114",0.153572862452697
"115",0.191055355925919
"116",0.0463928265498026
"117",0.110026059951242
"118",0.77362521766587
"119",0
"120",0
"121",0.359837717535014
"122",0
"123",0.0240791707900705
"124",0.373920699994282
"125",0.0682532370678489
"126",3.33066907387547e-16
"127",0.000310189259319693
"128",0
"129",3.17480989150409e-05
"130",1.10600850774523e-05
"131",0.00277741904465056
"132",0
"133",0.338742656170594
"134",0.0669589486750606
"135",0.123276320040087
"136",0.0466050424307778
"137",0.0147738309563585
"138",1.11022302462516e-16
"139",0.303407740354377
"140",0
"141",0
"142",0
"143",0.533664398719967
"144",0.0143623619969736
"145",0.0634382267911197
"146",0.000671872814097307
"147",0.0313917650523141
"148",0.00243587206287199
"149",0.416557948733699
"150",0.0500590797328135
"151",0.318656261441956
"152",0.0957561538138896
"153",0.034089067721183
"154",2.45228156088295e-05
"155",0.024655412019207
"156",8.60869314467383e-05
"157",4.77395900588817e-15
"158",0.29211496060976
"159",0.148094315600241
"160",0.773628068408946
"161",0.000363893639599988
"162",0.00141216487141282
"163",0.348552610691477
"164",1.46672017975469e-07
"165",0.000167640203908914
"166",7.06716064335922e-07
"167",0.614219228500159
"168",0.241633682278378
"169",0.0192812918964462
"170",0.215091435481262
"171",0.36584398509525
"172",0.260912309778504
"173",0.0141357734598262
"174",0.00410718589082382
"175",0.00136382520134581
"176",0.00669114304412943
"177",0.000702061967431722
"178",2.55095359624757e-06
"179",9.19606613081214e-11
"180",0.00547598044183006
"181",0.00388393887203087
"182",0.00327615374208035
"183",0.0260869545196346
"184",3.32905036870557e-10
"185",0.00575145259533427
"186",0.000287092454632321
"187",0.0466470061421129
"188",2.12134766683914e-05
"189",0.211904343331882
"190",0.005204879405181
"191",7.58822458990505e-06
"192",0.023694613567301
"193",0.00097918286516796
"194",0.00209905095807672
"195",0.0065597876770811
"196",0.0532209818120765
"197",3.66187452216504e-06
"198",0.237674427310176
"199",0.00905529386824755
"200",2.27438179400963e-10
"201",0
"202",0.0188812138689525
"203",0.192473416320751
"204",0.0147810406064004
"205",0.236290403888356
"206",0.132880463021777
"207",0.0938024313410403
"208",0.00283550013484213
"209",6.15740609479776e-05
"210",0.0394052542656985
"211",0.521649042183515
"212",0.0309080887885131
"213",1.64291403503825e-06
"214",0.0187073340711319
"215",0.660751990146042
"216",0.0044512125568652
"217",0.366730418698344
"218",0.0281275789597428
"219",0.0129374999207236
"220",0.113382607460723
"221",0.439249660353249
"222",0.232198889075781
"223",0.0694367070350687
"224",0.00346096409706664
"225",0.63084175558779
"226",0.0015731809951135
"227",0.000523465361862652
"228",0.0058689934924756
"229",2.57571741713036e-14
"230",0.258128799246175
"231",0.285358066784102
"232",0.51634776693147
"233",0.100257192055859
"234",0.00884856116139243
"235",1.1489573323864e-05
"236",0.147472895986093
"237",0.00368381474013635
"238",0.00317940265771011
"239",0.0198858028610043
"240",0.00119467345948387
"241",9.97259208151968e-05
"242",0.118212291329545
"243",0.862819512625671
"244",3.07219477191367e-07
"245",5.46309830706804e-08
"246",0.00140017091895683
"247",9.54088752458393e-06
"248",0.199338648892108
"249",6.34146255507062e-08
"250",0.326824882404651
"251",0.0278135170834999
"252",2.59448536660267e-05
"253",2.67893508176797e-06
"254",0.05211161721463
"255",0.604786851135258
"256",0
"257",6.43639119012329e-05
"258",0.0641418661070416
"259",0.0298243573190413
"260",0.719560573694017
"261",0.472479089729864
"262",6.77613076760508e-10
"263",0
"264",0
"265",0
"266",0
"267",0.0355102864823464
"268",7.7715611723761e-16
"269",0.608521399780499
"270",0.480560327210853
"271",0
"272",0.00186617207474382
"273",0.590175049207384
"274",0.219043241959125
"275",0.000248111001884488
"276",0.578347134692118
"277",0.00791440206737581
"278",0.0304573243098296
"279",0.7631974408846
"280",0.337030756636093
"281",0.00161092303187127
"282",0.0543755070525576
"283",0.0675419672759159
"284",0.0767537199646277
"285",0.456220678343982
"286",0.517470407569291
"287",0.00508240614022593
"288",0.00049707398833998
"289",0.00123240798460234
"290",0.0191691390839918
"291",0.00575856508210371
"292",0.635930281951977
"293",0.110450815558054
"294",3.06936468341679e-06
"295",0.000223196982485074
"296",0.526051057030511
"297",0.353641687058939
"298",0.0810456085140489
"299",0.0089920472829077
"300",0.149569598271407
"301",6.58407967035757e-07
"302",0.105806199796042
"303",0
"304",0
"305",0
"306",0.000193031950744826
"307",0.139812634537236
"308",0.0131893132990406
"309",0.00819236530277945
"310",0.00133565672252434
"311",0.00352780373082473
"312",0.0516923880869407
"313",0.571435660950545
"314",0.0133367668045044
"315",0.106804705871538
"316",0.0956161652075954
"317",0.140947431670972
"318",0.00769160233277422
"319",0.0227270295334355
"320",0.237676089498259
"321",0.733777099276431
"322",3.73837811373789e-06
"323",0.28777034175672
"324",0.0105090978408938
"325",0.050898260478885
"326",0.11950928692748
"327",0.00220982330258312
"328",3.65334878887902e-05
"329",0.00039282088819359
"330",0.00167018317903511
"331",0.000775900171545163
"332",0.465449715227608
"333",0.0113617711105731
"334",0
"335",0
"336",0.00838876726493942
"337",0.000463366118082842
"338",0.0272930820144484
"339",0.170256417954356
"340",0.018889158014493
"341",0.101079507674769
"342",0.000406807185691305
"343",0.0183935298416139
"344",0
"345",9.82525069941342e-05
"346",9.78320955358214e-08
"347",0.000482111564423571
"348",0.000439668230232892
"349",0
"350",2.65731880944031e-12
"351",0.000297968645273317
"352",0.00308653126727876
"353",0.473326820238417
"354",7.94993297384972e-05
"355",1.84452952667336e-06
"356",1.14306165976963e-06
"357",0
"358",0.0593929345977405
"359",0
"360",0.190111861227046
"361",0.106432227525464
"362",6.99107438606461e-13
"363",0.118824786307777
"364",0.000329489403888661
"365",0.0017120643121693
"366",0.00469056680556712
"367",0.269383637977011
"368",0.11697193588565
"369",0.000537113308163084
"370",5.17465754714674e-05
"371",0.000143682392586331
"372",0.00258608602277488
"373",0.133474310299379
"374",0.0101916202785516
"375",0.0313785933726061
"376",3.21604401964937e-05
"377",0.000104017898103104
"378",0.00138580729832916
"379",5.30556475581978e-05
"380",5.37193630339994e-05
"381",9.20907633894519e-06
"382",0.71873706026933
"383",0.167865436099401
"384",4.74087435975434e-12
"385",0.0138404275009375
"386",0.00728779822382208
"387",0
"388",0.0113785010087496
"389",0.00117675181792753
"390",0.00788930519186415
"391",0.0145376476647707
"392",0.528442028077019
"393",0.0537006176901967
"394",6.34677702615605e-08
"395",1.28382084629841e-07
"396",0.151463088895379
"397",0.581070808931713
"398",0.00334057878144189
"399",4.87955231776027e-11
"400",0.024044355398015
"401",0.00392549390599006
"402",0.0118226192964599
"403",0.000941231418721933
"404",0.411178382182797
"405",0.0234823647292617
"406",0
"407",1.22124532708767e-15
"408",0.0289692059355335
"409",1.19937393350256e-12
"410",0
"411",0.0219937673446269
"412",0.34969785351474
"413",0.000766350435324137
"414",0.155020390238613
"415",3.93235477580411e-06
"416",0.0087713562082713
"417",0.286683202127957
